at,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
12/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,0.000125345,0.009458163,0.027727506,0.06579156,0.098162318,0.12852655,0.179320324,0.256399844,0.340729367,0.401794849,0.45806414,0.507229229,0.489448549,0.489303699,0.448033263,0.377196206,0.331906002,0.32185549,0.284235933,0.284571367,0.247854911,0.179923145,0.127090636,0.064929202,0.014139981,0.000446419,3.32E-05,0,0,0,0,0,0,0,0,0
13/09/2014,0,0,0,0,0,0,0,0,0,0,0,1.21E-06,0.000437424,0.011384676,0.030335371,0.057136429,0.073723747,0.084711249,0.100508226,0.100919104,0.159161635,0.209999792,0.302876108,0.344681004,0.340143465,0.355661876,0.350328992,0.334228704,0.301620962,0.317327748,0.272767227,0.235091311,0.19282816,0.149937363,0.09922715,0.055411539,0.022170979,0.001733393,2.51E-05,0,0,0,0,0,0,0,0,0
14/09/2014,0,0,0,0,0,0,0,0,0,0,0,3.50E-06,0.00043036,0.009327972,0.023115517,0.040538883,0.061338027,0.084063151,0.109999511,0.150726895,0.213142353,0.289119707,0.397994478,0.464408957,0.470796052,0.434106771,0.405109332,0.351543378,0.356838133,0.382619211,0.3535775,0.290482053,0.226051819,0.119569026,0.079177412,0.040699517,0.013068783,0.00021504,1.40E-05,0,0,0,0,0,0,0,0,0
15/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,7.03E-05,0.009060871,0.037648954,0.076006695,0.123075542,0.144191023,0.159698163,0.211876935,0.300223985,0.360944723,0.399963592,0.37723955,0.33838011,0.352979772,0.370973783,0.337454708,0.331261212,0.335171944,0.314210197,0.262136082,0.239415322,0.201960275,0.112684998,0.049663716,0.019751476,0.001592318,8.87E-06,0,0,0,0,0,0,0,0,0
16/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,4.18E-05,0.008519273,0.042731725,0.089010532,0.144386535,0.194054544,0.199775275,0.217165741,0.235555318,0.273395379,0.310036698,0.367020757,0.398894318,0.481587798,0.48701611,0.413576624,0.372110932,0.360736146,0.310612627,0.282839885,0.23192902,0.140224909,0.07679599,0.045098009,0.016211118,0.000676918,2.98E-06,0,0,0,0,0,0,0,0,0
17/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,3.46E-05,0.007886862,0.029863513,0.065562727,0.115053802,0.171498191,0.258631691,0.361246661,0.447212353,0.53450837,0.562110955,0.562147245,0.561544123,0.581665351,0.563036603,0.488876267,0.412745322,0.360329919,0.3203957,0.253061059,0.186292473,0.139489866,0.090213711,0.043855837,0.013250217,0.000253793,8.87E-06,0,0,0,0,0,0,0,0,0
18/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,3.29E-06,0.004866911,0.019488791,0.036035422,0.059909089,0.088653705,0.142265838,0.193957862,0.241742794,0.284134022,0.346127433,0.423468109,0.471388101,0.486176602,0.449489181,0.435845851,0.458770562,0.41735886,0.354141081,0.27572651,0.187827257,0.106283017,0.052609015,0.018728047,0.004002644,0.000130183,1.68E-06,0,0,0,0,0,0,0,0,0
19/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,4.77E-05,0.004401055,0.011803068,0.02014381,0.02387746,0.02969914,0.032595316,0.049862796,0.07163088,0.086567552,0.114366337,0.125361357,0.123590534,0.116734716,0.120688543,0.110441952,0.103861462,0.106073429,0.112516609,0.093690626,0.092214421,0.068118265,0.049008236,0.027060594,0.008255658,0.00020775,1.00E-06,0,0,0,0,0,0,0,0,0
20/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000318828,0.005759699,0.016566754,0.037674413,0.057887622,0.072077738,0.098614813,0.112977942,0.132324687,0.15445117,0.160273577,0.165448295,0.131186342,0.112476959,0.110982998,0.115106114,0.111604427,0.123537118,0.134642932,0.114414027,0.096508327,0.06947448,0.030875779,0.004544383,8.30E-05,7.42E-07,0,0,0,0,0,0,0,0,0
21/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,2.90E-05,0.004684253,0.026388652,0.091259108,0.210931565,0.344012338,0.455607886,0.540899563,0.60410667,0.638125888,0.635800016,0.636936827,0.609885045,0.531825121,0.463199133,0.408562713,0.355701542,0.294746753,0.229303888,0.16573141,0.158826829,0.113090729,0.087526754,0.058054977,0.020495647,0.000702077,9.73E-06,0,0,0,0,0,0,0,0,0
22/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,1.31E-05,0.004081851,0.035135531,0.098581387,0.222328692,0.296886111,0.363238209,0.39837457,0.419437528,0.485322416,0.5200079,0.601279594,0.6055358,0.626013268,0.630430282,0.608169534,0.583912803,0.546892539,0.473738646,0.361759128,0.274234762,0.189516918,0.110940552,0.045235315,0.007297177,0.000142215,3.30E-06,0,0,0,0,0,0,0,0,0
23/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,1.14E-05,0.00516663,0.027554688,0.071295817,0.181996989,0.307250754,0.391797976,0.418898786,0.45515491,0.536686367,0.552606208,0.514735033,0.484103594,0.475084345,0.497068851,0.415205414,0.346839112,0.335690069,0.32614776,0.257625314,0.171041572,0.131342552,0.07819714,0.024959998,0.003793163,8.97E-05,0,0,0,0,0,0,0,0,0,0
24/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,1.82E-05,0.00405394,0.003369025,0.012203756,0.044680296,0.107808401,0.205980283,0.339019694,0.449788874,0.509060094,0.466428133,0.457239564,0.382113221,0.421420449,0.362959973,0.380174248,0.346169684,0.385286236,0.297027967,0.256879748,0.184743203,0.118619143,0.067295061,0.031977577,0.006666606,7.53E-05,5.63E-06,0,0,0,0,0,0,0,0,0
25/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,1.96E-05,0.00583237,0.043339479,0.112636904,0.15841372,0.226730444,0.343249406,0.395004154,0.457773157,0.470368896,0.50874351,0.465158691,0.412623554,0.474085854,0.439500469,0.40820738,0.307715114,0.217866306,0.172639121,0.152544671,0.117446139,0.056502333,0.028188592,0.008700852,0.000508428,1.70E-05,0,0,0,0,0,0,0,0,0,0
26/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000421409,0.011850017,0.038706076,0.077057129,0.112824433,0.170547308,0.211440561,0.291928928,0.412548815,0.473420286,0.5625121,0.538082782,0.494420009,0.450549975,0.433297506,0.42323335,0.409301061,0.369882002,0.297428373,0.238875892,0.15257499,0.097300265,0.03865641,0.004744983,9.72E-05,0,0,0,0,0,0,0,0,0,0
27/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031565,0.009122469,0.031817084,0.063851653,0.100806227,0.131676842,0.171886647,0.214801874,0.266446294,0.286884504,0.292407968,0.298561977,0.266580833,0.233449594,0.238388879,0.241065688,0.179751639,0.139100077,0.093161285,0.058875754,0.043543198,0.026370515,0.007004971,0.000339663,1.74E-05,0,0,0,0,0,0,0,0,0,0
28/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000180567,0.017483624,0.034408512,0.089821482,0.200422392,0.313302124,0.395993166,0.46744964,0.488432033,0.505241761,0.49042677,0.474603582,0.426281604,0.365833298,0.305448579,0.242588026,0.19038241,0.175320576,0.15411128,0.113464193,0.071817376,0.044221722,0.014222635,0.001032223,3.05E-05,0,0,0,0,0,0,0,0,0,0
29/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26E-05,0.004926252,0.02664435,0.052667577,0.079418539,0.09010752,0.108162736,0.132253968,0.138301525,0.165328129,0.172532141,0.163882102,0.17778381,0.20331964,0.212268948,0.266988707,0.245749799,0.212832301,0.164675728,0.098763594,0.062322489,0.034943095,0.021545418,0.002590576,2.87E-05,0,0,0,0,0,0,0,0,0,0
30/09/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045734,0.018256454,0.059688204,0.12629571,0.225437485,0.313383248,0.393121555,0.43889023,0.519309186,0.544695311,0.567081426,0.579846821,0.549232232,0.580973998,0.550863847,0.489703268,0.432990522,0.390182094,0.339892401,0.24112335,0.146720723,0.057999048,0.00933231,0.000343849,7.17E-05,0,0,0,0,0,0,0,0,0,0
01/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000786237,0.019655485,0.048529597,0.123565679,0.176461809,0.195000243,0.224696487,0.294708161,0.283191893,0.293577886,0.229583054,0.178952471,0.184605964,0.172792,0.201171508,0.199350614,0.183702172,0.154987066,0.140710495,0.120456524,0.090435056,0.052221284,0.016262442,0.001301273,6.24E-05,0,0,0,0,0,0,0,0,0,0
02/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84E-06,0.006778036,0.039988431,0.099411142,0.169620025,0.220607559,0.286149541,0.362047691,0.395344443,0.456834559,0.457409137,0.418516182,0.367673046,0.361219323,0.329008263,0.281823159,0.242513495,0.217312594,0.212224184,0.145302897,0.084317285,0.043973106,0.01200729,0.000224469,6.03E-06,0,0,0,0,0,0,0,0,0,0
03/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000409214,0.015339392,0.041800374,0.080350748,0.164943156,0.281413439,0.372890015,0.461472524,0.488309571,0.462864419,0.494759888,0.513871388,0.517644601,0.49377853,0.47349018,0.45189898,0.370763084,0.376065426,0.315868901,0.228398904,0.118390912,0.0376261,0.006285932,0.000223679,4.08E-06,0,0,0,0,0,0,0,0,0,0
04/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04E-05,0.000316354,0.001020744,0.006885592,0.01313902,0.018811714,0.026394032,0.036871715,0.074564854,0.120247811,0.167329144,0.269482056,0.503358214,0.584744821,0.566866192,0.498154609,0.521391305,0.481002879,0.388479826,0.263563191,0.159119137,0.070478232,0.013704842,0.00042082,1.56E-05,0,0,0,0,0,0,0,0,0,0
05/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001148552,0.029075182,0.076544123,0.132307441,0.220758072,0.269834093,0.259156945,0.25215161,0.299372211,0.360820486,0.511942144,0.564482229,0.505585742,0.494330998,0.359919756,0.282037307,0.213266216,0.199138032,0.150022106,0.096016702,0.071832953,0.038614185,0.009057046,0.000256935,7.58E-06,0,0,0,0,0,0,0,0,0,0
06/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0.001719118,0.00797288,0.010523845,0.014576837,0.028711827,0.05432479,0.098815556,0.172526207,0.246637392,0.27803587,0.302306483,0.334645383,0.332023161,0.304390439,0.374860685,0.391972951,0.355110288,0.248130352,0.148031539,0.073413252,0.015631888,0.000254011,6.35E-06,0,0,0,0,0,0,0,0,0,0
07/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000184148,0.014013338,0.055700883,0.132720712,0.238175524,0.35282826,0.451460702,0.511316913,0.532746596,0.529806186,0.520050641,0.424370768,0.340426841,0.382020457,0.324931837,0.305017095,0.302127333,0.300318111,0.266585551,0.196605098,0.130365396,0.047330296,0.007995374,0.000177797,1.88E-06,0,0,0,0,0,0,0,0,0,0
08/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93E-06,0.003808979,0.036605825,0.111155469,0.181040271,0.203796206,0.256690532,0.320496541,0.357983296,0.343637078,0.374814,0.367986128,0.226195211,0.153058983,0.185191112,0.139539048,0.161983147,0.187475209,0.227759092,0.221452606,0.120393451,0.025969542,0.00364606,0.000109431,0,0,0,0,0,0,0,0,0,0,0
09/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03E-05,0.007361238,0.038876464,0.099770853,0.185049549,0.274430146,0.334889976,0.433675631,0.495775263,0.416704079,0.366583331,0.347242975,0.32005544,0.34924654,0.431982377,0.269021991,0.218640868,0.197463424,0.141727546,0.134198082,0.112048192,0.027343163,0.001608394,5.18E-05,0,0,0,0,0,0,0,0,0,0,0
10/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47E-05,0.008371219,0.048727519,0.14085741,0.1951408,0.317001556,0.471788179,0.506089295,0.514984217,0.486955573,0.509881938,0.463031292,0.509921435,0.529146883,0.477113734,0.493651221,0.408329481,0.31767629,0.215292362,0.133972663,0.073898434,0.025910098,0.002668217,1.34E-05,0,0,0,0,0,0,0,0,0,0,0
11/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225418,0.034658248,0.106094542,0.195974679,0.318180422,0.432230321,0.46195889,0.427887649,0.322457419,0.246384763,0.346331036,0.450874822,0.390355613,0.315061729,0.28634913,0.283028064,0.264987132,0.286447547,0.203306414,0.115377281,0.037351628,0.002976384,4.74E-05,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002714443,0.022127889,0.049151435,0.079241941,0.100984866,0.119520268,0.132672791,0.162334929,0.180885221,0.206003042,0.223272102,0.214190321,0.176925106,0.141875389,0.11436221,0.095897843,0.06984251,0.041219612,0.021849832,0.007474046,0.001099222,0.000112672,1.80E-06,0,0,0,0,0,0,0,0,0,0,0
13/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76E-05,0.001133559,0.005236163,0.008096488,0.014334935,0.022972633,0.030573645,0.037196082,0.036976203,0.037536026,0.031969162,0.035007099,0.036950316,0.036419095,0.032405345,0.027773033,0.025645434,0.016825116,0.010103147,0.003692378,0.000344734,2.39E-05,1.59E-06,0,0,0,0,0,0,0,0,0,0,0
14/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88E-05,0.001781951,0.007427107,0.017395762,0.022534811,0.030616974,0.038705142,0.05291751,0.060015772,0.058726143,0.06675799,0.077064765,0.090334707,0.084064202,0.070043336,0.055006913,0.032388307,0.016662051,0.006341104,0.003754348,0.001797498,1.24E-05,0,0,0,0,0,0,0,0,0,0,0,0
15/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104286,0.003697613,0.016900583,0.032504642,0.047463374,0.060417873,0.074905752,0.128285193,0.144857061,0.129278102,0.108905396,0.08623925,0.059839845,0.062207667,0.058664234,0.040804065,0.032920226,0.029446386,0.033482602,0.025122276,0.006098602,0.0004996,1.73E-05,0,0,0,0,0,0,0,0,0,0,0
16/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003299625,0.042367438,0.108856923,0.176678129,0.262222115,0.342574156,0.386792944,0.40502997,0.32638907,0.280214501,0.257577181,0.229046126,0.222304552,0.209118838,0.177867937,0.125316433,0.099870333,0.067534993,0.038458046,0.017910526,0.002549556,1.65E-05,3.98E-06,0,0,0,0,0,0,0,0,0,0,0
17/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56E-06,0.001088881,0.027193987,0.087597499,0.159008616,0.236251262,0.319277881,0.301717576,0.324262508,0.379684959,0.374762203,0.311949838,0.233347116,0.191898815,0.167688741,0.107100522,0.091641654,0.102181738,0.083777881,0.036174625,0.016238351,0.001708155,5.43E-05,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67E-05,0.004017958,0.014708123,0.027015943,0.057056569,0.093044742,0.086879942,0.084119577,0.087143686,0.11174906,0.155067639,0.138423213,0.14886007,0.130514759,0.139874755,0.137767898,0.090721687,0.074415703,0.024711828,0.018168602,0.010425788,0.000648276,2.48E-05,0,0,0,0,0,0,0,0,0,0,0
19/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0.004578891,0.046919882,0.151648391,0.21577558,0.249857424,0.285758066,0.392345195,0.408092043,0.365182342,0.377152462,0.429745478,0.408523937,0.387444216,0.417732492,0.374707862,0.305822611,0.210007692,0.119132633,0.063032653,0.015772002,9.38E-05,4.56E-07,0,0,0,0,0,0,0,0,0,0,0
20/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000333881,0.021709823,0.085366656,0.141539569,0.180178622,0.169615942,0.218267191,0.273423219,0.268690892,0.254054982,0.246946494,0.250113014,0.204863695,0.195748201,0.282011025,0.227321252,0.131042372,0.072571964,0.019007289,0.012453652,0.002044255,8.69E-05,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11E-05,0.008715665,0.083018308,0.144507247,0.251479179,0.320215373,0.413953917,0.429555732,0.471590549,0.443050991,0.469748815,0.446456873,0.39085177,0.368898318,0.366893881,0.368330589,0.28214588,0.242555021,0.170621185,0.070477868,0.012177515,0.000477361,0,0,0,0,0,0,0,0,0,0,0,0
22/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000468229,0.017617583,0.015896584,0.048866525,0.070879252,0.230510814,0.364518222,0.358930274,0.258376609,0.140561275,0.137637897,0.090612153,0.076783363,0.082220588,0.065809497,0.060840347,0.042431912,0.024343452,0.018099607,0.008504599,0.001168183,4.13E-05,0,0,0,0,0,0,0,0,0,0,0,0
23/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03E-06,0.001885942,0.018849997,0.044970851,0.07315037,0.085295439,0.132183074,0.120283285,0.124982851,0.144666569,0.155035736,0.118452397,0.113164983,0.097888225,0.083653267,0.058313418,0.049476568,0.03482317,0.022208025,0.011169,0.000863789,1.03E-05,0,0,0,0,0,0,0,0,0,0,0,0
24/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89E-07,0.003401501,0.021246026,0.03966467,0.055083857,0.069534881,0.061699056,0.061766162,0.073356186,0.089024051,0.109347034,0.10574002,0.095765588,0.073539691,0.06474277,0.074480086,0.080739597,0.061835123,0.034912011,0.030890597,0.005968144,0.000180043,0,0,0,0,0,0,0,0,0,0,0,0
25/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47E-06,0.004365624,0.02525747,0.043209048,0.071209565,0.115036211,0.154134098,0.224677551,0.270551153,0.315397368,0.287807124,0.362103291,0.294557738,0.264356112,0.273717543,0.239003631,0.197047084,0.161721319,0.071555343,0.012113097,0.001024816,2.30E-05,0,0,0,0,0,0,0,0,0,0,0,0
26/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266219,0.006911708,0.018275947,0.028032791,0.046514417,0.069662842,0.086525592,0.097834086,0.107595943,0.118365297,0.12161943,0.12692207,0.144651404,0.136345013,0.127127273,0.112344925,0.073230173,0.027230752,0.009969289,0.000519889,2.20E-05,0,0,0,0,0,0,0,0,0,0,0,0
27/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26E-06,0.00542092,0.0166993,0.041580559,0.06177651,0.052582239,0.058441467,0.081585166,0.100075175,0.089702731,0.087263448,0.10728395,0.097162346,0.084659845,0.071032921,0.06233091,0.03575974,0.021340664,0.018825773,0.004742991,0.000276899,4.03E-05,0,0,0,0,0,0,0,0,0,0,0,0
28/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42E-06,0.009968896,0.050971398,0.135229867,0.23913705,0.327395307,0.381105046,0.478272697,0.541039131,0.536762942,0.481691979,0.455884905,0.277276619,0.197874089,0.136786074,0.150164646,0.171847597,0.093788387,0.035007472,0.006086949,0.000126511,5.88E-06,0,0,0,0,0,0,0,0,0,0,0,0
29/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010748,0.004729436,0.016378329,0.024778876,0.025614701,0.030492666,0.041111108,0.046242686,0.04864108,0.057703641,0.065121625,0.059305147,0.045306448,0.035939518,0.029021334,0.020672065,0.00916928,0.002990863,0.000383766,1.36E-05,4.04E-06,0,0,0,0,0,0,0,0,0,0,0,0
30/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23E-05,0.002507172,0.017432036,0.042126122,0.061586457,0.083649553,0.11904451,0.111926613,0.068414091,0.065903779,0.130343908,0.177155313,0.248353722,0.290947931,0.221821829,0.150097929,0.097429388,0.039906947,0.008440795,0.000453442,1.34E-05,0,0,0,0,0,0,0,0,0,0,0,0
31/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002050035,0.02972721,0.091735658,0.18959695,0.262226756,0.31022316,0.36953725,0.440994168,0.417056373,0.3872152,0.415580722,0.424121907,0.387227857,0.333355775,0.220853442,0.11902758,0.0884525,0.067388651,0.020831603,0.000942931,2.79E-05,3.66E-06,0,0,0,0,0,0,0,0,0,0,0
01/11/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36E-06,0.001741373,0.052177284,0.130091602,0.224340915,0.319350003,0.370154796,0.444731463,0.507824695,0.492850881,0.440918541,0.46025907,0.450190911,0.424951403,0.258893713,0.121381557,0.077461013,0.059197976,0.024199958,0.002124495,0.000206673,1.45E-05,0,0,0,0,0,0,0,0,0,0,0,0
02/11/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000458771,0.00511795,0.016525791,0.030803977,0.059150477,0.10806003,0.198312607,0.175601184,0.229748908,0.250080194,0.340310798,0.355265237,0.281426845,0.197268567,0.135050965,0.11041702,0.072965596,0.057876237,0.026992096,0.000518622,8.70E-06,0,0,0,0,0,0,0,0,0,0,0,0
03/11/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49E-05,0.00499126,0.027064496,0.054733958,0.123955035,0.235586663,0.261197033,0.154104845,0.1255179,0.280141858,0.325863229,0.330652974,0.328269119,0.411772501,0.395084702,0.243343877,0.101232278,0.051191709,0.008114299,6.16E-05,2.74E-07,0,0,0,0,0,0,0,0,0,0,0,0
04/11/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002004113,0.046415165,0.105141972,0.160813952,0.139669749,0.079971931,0.076423945,0.163398771,0.276205968,0.381011449,0.352700021,0.249227731,0.169625407,0.180559689,0.176265627,0.130303251,0.078290597,0.034364878,0.009710784,0.000360352,5.03E-06,0,0,0,0,0,0,0,0,0,0,0,0
05/11/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61E-05,0.011824623,0.044158506,0.082339328,0.149022155,0.200977477,0.283012803,0.365259403,0.316074652,0.231007214,0.233621126,0.301686165,0.363659656,0.339869199,0.285905184,0.176097328,0.09331162,0.04561933,0.006791517,0.000259082,2.25E-06,0,0,0,0,0,0,0,0,0,0,0,0
06/11/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004653074,0.015616442,0.047241511,0.041794739,0.047789378,0.074888028,0.063137988,0.071856008,0.07796004,0.06039996,0.053119435,0.071573923,0.072092041,0.060171325,0.043263339,0.030585889,0.024547389,0.011916758,0.000449283,0.000128501,0,0,0,0,0,0,0,0,0,0,0,0,0
07/11/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231906,0.008917466,0.039296252,0.044548184,0.07216824,0.082413204,0.124027015,0.16059824,0.150614773,0.07236111,0.064647078,0.065498806,0.089189209,0.130286403,0.187391197,0.159096618,0.087724674,0.041036792,0.003159471,6.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000684066,0.004850392,0.008025342,0.010786936,0.026132172,0.033074001,0.02395061,0.030994367,0.055712151,0.116258591,0.258421786,0.256212413,0.190718066,0.105955408,0.087045602,0.049070089,0.025680211,0.007379123,0.000858844,0.000153801,1.09E-05,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48E-06,0.003860797,0.071594716,0.20372312,0.306216837,0.382327918,0.439832266,0.504018223,0.490415936,0.413304698,0.385087602,0.398451617,0.415493744,0.353110078,0.262966559,0.157832186,0.06987836,0.034357575,0.003147228,9.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65E-05,0.011679488,0.071833945,0.172703165,0.209689766,0.197881571,0.157165212,0.158562474,0.179197294,0.19934238,0.226240623,0.210583067,0.180878228,0.159774965,0.119282024,0.07592422,0.034297103,0.011145076,0.000495295,2.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132373,0.007913407,0.016916801,0.026363612,0.03521695,0.038835203,0.040118014,0.037590073,0.04226449,0.044659804,0.03481072,0.032047031,0.026673739,0.021801578,0.014505129,0.008980367,0.00270562,0.00053662,0.000153873,5.34E-05,2.94E-05,2.90E-05,2.83E-05,2.75E-05,2.83E-05,2.26E-05,0,0,0,0,0,0
